"","ID","treat","sex","age","educ","cauc","hisp","black","midEast","pacIsl","natAm","SAsian","EAsian","SEAsian","party","spec","dom","activ","finished.vid","aware","eggsFreq","eggsOunces","chickenFreq","chickenOunces","turkeyFreq","turkeyOunces","fishFreq","fishOunces","porkFreq","porkOunces","beefFreq","beefOunces","otherMeatFreq","otherMeatOunces","dairyFreq","dairyOunces","refinedFreq","refinedOunces","beveragesFreq","beveragesOunces","leafyVegFreq","leafyVegOunces","otherVegFreq","otherVegOunces","fruitFreq","fruitOunces","wholeGrainFreq","wholeGrainOunces","legumesFreq","legumesOunces"
"23","023",1,"a.Female",59,"d.4yr",1,0,0,0,0,0,0,0,0,"c.Indep",0.15955147377387,0.922367571768449,-0.0966359460201364,1,0,0.0647582291579821,-1.14521621156702,-1.01214724509334,0.244743640515162,0.567803115506058,-0.153531335947692,-0.101369375212764,0.797257495492682,-0.304079862996293,0.303653784484158,0.123893190592583,-0.270418042195777,1.44283568809226,0.4692163004399,0.875889477111027,0.23545292274967,-1.14994273137082,0.973930114023409,-1.39623269321974,0.37047756279421,-0.472812933587919,-0.655145554725603,3.05262057504837,-0.969337527836396,0.216339950528831,-1.1793167088114,0.447177226651242,-1.12203328537599,2.50580514086304,1.26628086002773
"24","024",1,"b.Male",26,"b.HS",0,1,0,0,1,0,0,0,0,"b.Republican",0.368764002215657,1.41527129804362,-0.381181531705167,1,0,-0.611170150902606,-1.8850654584042,0.990827878081316,-0.356200258251685,1.76258515336421,0.407369452299491,0.495783686211854,-0.464845034664576,-0.271674380864499,-1.08345992137103,-1.31691553705339,0.400102383901292,0.348979227660671,-0.0713335239307048,0.404601548251792,0.716463205436259,-0.116673754165774,-0.512628349244432,-0.339146469178556,0.918994798303824,-0.185529804446442,-1.67530444114001,1.83278548013059,-0.343765446162357,0.433631066523596,0.664981836842529,0.856233050680029,-0.79370612374136,-1.02204517232944,0.56209819046942
"25","025",1,"a.Female",49,"e.post",1,1,0,0,0,0,0,0,0,"d.Other",-0.5544623954539,0.244465803433863,-0.679399585349455,1,0,0.00351150372307206,1.15382538004738,0.215293507841565,-1.86717644996806,0.443926813111695,-0.816909052400673,-1.31329230699953,0.594459238613553,0.378249219535622,-0.37140925546453,-0.244629574627058,-2.91894920442788,-0.729162172954502,1.0461598416758,-1.26504945077378,0.403099283075609,1.32367807360279,0.0344662709182426,0.212663452356602,0.588777672123598,-1.51482420357901,-0.445176825027809,0.5152314002375,-0.677509974737177,0.241839301158712,0.722934194014665,0.691293272834049,-1.27838143101612,-0.970723676903226,0.379842121065393
"26","026",1,"a.Female",74,"e.post",0,0,0,0,0,0,0,0,0,"a.Democrat",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","027",1,"b.Male",87,"a.subHS",1,0,0,0,0,0,0,0,0,"a.Democrat",3.73465851660681,0.646653511355612,-0.541931493109087,1,0,-1.0870251105734,1.69545835903504,-0.25311826455603,-0.240148616044363,0.128740734473801,-0.122943930664255,-0.840321442397243,-1.68002116577301,0.112957846100175,1.1554019749284,-0.459371728762658,-0.260384727662101,-0.00992223604535866,0.967567923368958,0.567870927299956,-0.0482778886380687,1.47112568302752,-1.98433431303225,0.258383863175768,-0.860984638908292,-0.0330742628221772,0.967671883609228,-1.73711060635656,-0.273568374780232,-1.75097842972604,1.45148175654473,-0.618524080074817,1.01465509413668,-0.317092894067112,-0.0235852370310418
"28","028",1,"a.Female",87,"a.subHS",0,0,0,0,0,0,0,0,0,"b.Republican",-0.300369591502845,0.482519734025382,-1.08533884881589,0,0,1.41448449709354,-0.282410178582798,0.894355625151565,-0.661815630217654,0.0918232547770731,-0.969850482517585,-2.08150457414922,-0.00969453673743204,0.883827934056125,-1.24359887999462,1.94973846139067,-0.0852587664582265,0.450410875410843,0.670838719678167,-0.512799802035245,0.180360888970623,-1.26221675894161,2.11808097895545,2.65383258418895,-0.31003776174788,-0.170294353370346,-1.26620130842005,0.194409578968682,1.13536077297163,-1.08390241707734,-1.00165450577764,0.751155199764429,-0.040617596717568,0.327462694369117,2.62017490361832
"29","029",1,"a.Female",49,"b.HS",1,0,0,0,0,0,0,0,0,"b.Republican",-0.202392699562712,-0.798187831528042,1.28733229206849,1,0,-0.322896801939686,-0.596218666726995,-1.29119211991075,-1.05048213747335,1.79405957191907,0.661396078665995,-0.442552828054309,-0.664588758327212,-0.699627490713615,0.896113436899191,3.05811801930973,0.293297154535573,-0.163361226882233,-0.979308577217165,-0.465996578300802,-0.0965680448636485,0.862794156166375,-1.10653348335772,0.677599212625074,0.134485898044999,-1.43891917158823,0.349735689067489,-0.91095503215229,-2.347933101217,0.631598084495345,0.966841316433724,0.763891845952672,-0.650146878430714,-1.31508856875361,1.43346975932814
"30","030",1,"b.Male",35,"d.4yr",0,0,1,0,0,0,1,0,0,"d.Other",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","031",1,"b.Male",25,"c.2yr",1,0,1,0,0,0,0,1,0,"a.Democrat",-1.28751191109421,-2.17834512953373,1.11502440559945,1,0,0.253395968151097,2.15360266208949,1.05948215468749,0.138177288946855,0.011218864603054,-1.24378139714573,-2.88062335313091,-0.224740436565544,-0.100511502774035,0.106345974585854,1.19516911666568,0.122260177886888,-0.457392501482529,-0.468397861604762,-0.235725523585727,-0.707535052295715,-0.415130494886075,0.0280577834761869,-0.0331806372964507,0.673479674894436,0.731010847785269,-1.03931559478058,1.92991531694513,0.626327225327272,-0.407367550481075,0.0998293044482948,2.21319577553489,-0.0467056659019506,0.559512130494459,-0.269077796070665
"32","032",1,"a.Female",53,"b.HS",1,0,0,0,0,0,1,0,0,"b.Republican",-0.353711259653438,-0.188175295896215,-0.608253594748185,1,0,0.163053836587843,0.219608190218107,-1.48969640304022,-0.164355355352475,1.69980982953604,-0.574075194356227,-0.110504161586481,0.241002755783554,0.0360366163777392,-0.221522520788674,0.897267458664798,-0.781318648006215,0.596235538006749,-0.687490544825232,-0.879925628501508,-0.0198474339484771,-1.81342072309074,-0.353901147742181,-1.82093735085656,0.384006569661064,-0.313442707527771,0.0970662930138986,1.54677090550508,-0.352549725979829,0.22019032217249,-0.837410586419978,-1.52635940766643,1.68983241036173,-0.127590464631227,0.512069816563355
"33","033",1,"a.Female",36,"d.4yr",1,0,0,0,1,0,0,0,0,"b.Republican",-0.311092007320089,-0.351340096438933,-0.155945532964103,1,0,-0.863032507770442,0.820331760138093,-0.498528046677538,-1.7249207976246,0.796103042456219,-0.318735985781881,-0.108280922627895,-0.505396428715508,-0.517407084181986,0.220160606923393,-0.327830176948582,-1.68400734908295,-0.49249983497568,-0.585383519553185,-0.186375706424625,-0.360233589864836,0.647889181376394,0.239421511393199,-0.524953236688853,1.29820435260324,0.499415056255537,0.439135932791675,2.52193787690906,-0.471768278731861,0.202555326208379,0.21880321641725,-0.928705326969645,0.75386989846877,2.05445899251082,-0.385113616141781
"34","034",1,"a.Female",83,"a.subHS",1,0,0,0,0,0,0,1,0,"b.Republican",0.606948424506601,-0.280502026169262,-0.594391817615121,1,0,0.400639323456412,1.98174429574423,-0.927252251998242,-1.37414095046936,-0.823610513167892,0.293140476500887,-1.18169891284667,0.235380103155467,-0.489065317577469,-2.2355937301125,-1.63629642456966,-0.0592014491366621,0.0197712042507656,1.00023574471921,0.0610402950150039,0.67030971059143,-0.56645414762115,-0.769505908553759,-0.303129718083268,1.7314626150606,0.411543358973661,1.56544964309149,0.468386974210947,-1.39300021363943,1.79501319478943,-0.441530209531283,-2.06412819030808,-0.594355988284663,0.13084845721286,0.460015797958984
"35","035",1,"b.Male",58,"a.subHS",1,0,0,0,0,0,0,1,0,"b.Republican",-0.896355924242772,-0.938238901289724,2.5173894438588,1,0,0.142025095682801,1.32158338002516,1.08593465526455,-0.508472691217655,0.854288712598989,-0.503358128080254,0.116865202744599,-0.226078021887603,-0.0372776479945603,1.06112274026035,-0.0931197177794143,0.218137322889809,-1.54415937023925,1.74832388240321,-1.54099948745478,-0.881610155018299,1.8810846150134,0.116152926220226,-0.331822240367271,-0.343233928912139,0.118128902094281,0.519370255100527,0.65140848778819,0.587025580372136,-1.6856307381867,0.0139088998083837,-0.827661018860848,0.778587788978654,-1.14298779587045,-0.406535533712787
"36","036",1,"a.Female",42,"a.subHS",1,0,0,0,0,0,0,0,0,"b.Republican",1.68135338362145,0.154078033038381,0.472050332505178,1,0,1.71140505723861,-1.0484447818366,1.35048264620984,0.792139570209352,-0.254791543263076,1.27730125882518,0.591114306409189,0.0611744667717928,0.694946661168554,0.334459354258141,-0.734032488471337,0.129210617888995,0.841160500347897,0.726097570970675,-1.05118919894682,0.0143919723183105,0.92741721259366,-2.05644416975466,-0.237806710728423,-0.287738457010702,-1.53437402672743,0.275448757816662,0.0807322043993476,0.142045472481521,1.09366434124978,0.311566525440452,-1.56458497252933,-0.716228047743599,1.25630639372262,0.851053713948663
"37","037",1,"b.Male",66,"d.4yr",1,0,0,0,0,0,1,1,0,"b.Republican",-0.528657466183586,-1.31432912569789,0.786529147395637,1,1,-0.720207796351613,0.0571138235260165,0.219706464351568,-0.12067344169058,1.32750195864176,0.169297713912633,1.60217216771638,-1.1741110141293,1.2952409740157,-0.715087757268814,0.873255269368707,0.311236531845512,-1.07323958660221,1.85236683918438,0.121464955871725,1.81002833901326,-0.0482251966159193,2.03077701350247,0.351933592598935,0.56154457285881,-0.162846735363242,0.0805589839665966,1.09749655604633,-0.629812806098429,0.863519342262961,-0.2850366730345,-0.558036320829156,1.40807805738724,-1.14188026235281,0.252637310993912
"38","038",1,"a.Female",20,"e.post",0,0,0,0,0,0,0,0,0,"c.Indep",-0.0821298743699751,-1.68143220272897,-0.867991300817864,0,0,0.147664312652706,-0.749173691890298,-0.00165322374722083,0.325345757793837,-0.758289018124751,-0.687581627498914,0.397809943838881,-0.967765183167017,-2.00309663885443,-0.01447509457027,-1.20882279089729,0.422542530163239,-0.309656194523861,-1.08632033502082,-0.136008266863373,0.993959185347491,1.08082069325279,1.04314257627969,0.204740385869316,-1.07975725543048,-0.138638793819985,-0.180727480222056,0.538352968382273,-2.60927378109931,0.266711535412023,-1.19065277318908,-0.838040624157608,-0.683945491916771,0.373183185505399,0.309203719665733
"39","039",1,"b.Male",43,"a.subHS",1,0,0,0,0,0,0,0,0,"c.Indep",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","040",1,"b.Male",66,"d.4yr",0,0,0,0,0,0,0,0,0,"b.Republican",-0.2060079483106,-0.722081493606252,0.391598516868214,1,0,0.24470854068609,0.793527514088454,1.71733251326014,-0.367021504021584,-0.696721699876135,1.20545763799593,0.209791680686635,-0.00733629683491238,-1.13171897397114,-1.40283314747431,-0.359831244670788,0.770505237469619,0.239503303305017,-0.063249080541557,-0.665866173443862,-0.440448899740608,-0.52690907996223,0.411897435569775,0.133206293833595,0.0852246041436041,-0.482448298772335,-0.152854262129215,0.810368103825949,0.386843366089022,0.299505345116996,-0.461833997713867,1.17383509609101,-1.13494197730836,1.79774817724012,-1.10808382164862
"41","041",1,"a.Female",52,"d.4yr",1,0,0,0,0,0,0,0,0,"c.Indep",0.742962842426078,-0.00354041853169717,0.781473651373642,1,0,-0.449437394964699,0.740248163048284,0.368001695548002,-0.205409273945257,-0.659110507278251,-0.0712622720483639,-0.951659802856408,0.128044714247721,-0.540369970208155,0.656965671421779,-0.529606310071977,1.85884322715213,0.853814444568304,0.63639646399633,-0.729193081918722,0.260822219383981,-1.36486625609129,-0.296314908207274,-1.63715970309561,-1.0723772434699,0.413252880789333,-0.172376680503721,-0.977084923252717,1.28067942785399,-1.66284852790077,0.588186330506528,-0.158510503474519,1.00290790028945,0.566256515598213,-0.449564374468905
"42","042",1,"a.Female",44,"b.HS",1,0,0,0,0,0,0,0,0,"a.Democrat",1.09542474154706,-0.335345071337935,1.63486534772977,1,1,-0.0638201436656572,0.714940657269802,0.841807347677097,0.129286791070037,-1.14686293625516,0.76693388873282,1.83575236324982,1.45037234961184,0.969095778437493,-0.888626761585618,0.258153695742045,-0.397334529018767,0.731681451859057,-1.50345312921161,-0.698747716603432,0.314142605016691,-0.385818336338894,-1.40518963050092,-1.52633877667894,0.901415705009997,1.26777342175761,-0.548182014215367,1.53008920069831,1.23579272760126,-0.832259987319691,-0.0657618172304156,0.105622159617029,-1.20269583183682,-0.0823603029232309,1.83968160798233
"43","043",1,"a.Female",65,"b.HS",1,1,0,1,0,0,0,0,0,"d.Other",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","044",1,"b.Male",85,"d.4yr",0,0,0,0,0,0,0,0,0,"b.Republican",-0.0585096927095844,0.0920065061805188,0.0460365727921767,1,0,-1.19044192512744,0.204640982350283,0.407505126258017,0.798294415448777,-0.932562280337582,0.988215934467329,0.957627359458995,-0.343385167899488,-0.0819479574123432,1.01882016976472,1.74647129260691,-0.319147048003082,-0.472642486856038,-1.20407337982752,-1.19555775785957,-0.0749648107060177,-0.26664699429208,0.352825810347057,-0.196443842688067,0.568867665204892,0.982969984582186,-0.481219902677625,0.575886720904264,-1.20234521210764,0.100555962603061,0.396436788342737,-2.07292839192044,-0.965805564522406,0.470338647893229,-0.670881393239947
"45","045",1,"a.Female",74,"d.4yr",0,0,0,0,0,0,0,0,1,"c.Indep",0.458531662419233,0.293701402284223,-0.365856379607493,1,0,1.62830057015376,0.252744079026035,-0.680286331736817,-1.81845145721474,0.133889358234797,0.673238356124047,-0.458881577593687,-0.722434036400972,0.537959072217348,0.451647878810015,-0.356349492477979,0.345989298857941,-0.424822991186079,-1.37008986605014,-0.490785788151116,1.92354352884756,-0.428173530918205,2.45357687182156,-0.546213128953091,1.24567789812967,0.509450507987303,1.12544214648419,1.87923181781484,-0.403769816983503,-0.359770001971,-0.864310219068106,0.524654663847725,-2.6539917073753,-1.04087399449376,1.30487979134148
"46","046",1,"a.Female",46,"e.post",0,0,0,0,0,0,0,0,0,"d.Other",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
